Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population
nondurable goods,2014-06-01,Kern,2943,9000.0,53232,887641
nondurable goods,2014-07-01,Kern,2910,8900.0,53232,887641
nondurable goods,2014-08-01,Kern,3041,9300.0,53232,887641
nondurable goods,2014-09-01,Kern,3107,9500.0,53232,887641
nondurable goods,2014-10-01,Kern,3009,9200.0,53232,887641
nondurable goods,2014-11-01,Kern,2910,8900.0,53232,887641
nondurable goods,2014-12-01,Kern,2878,8800.0,53232,887641
other services,2014-01-01,Kern,623,7600.0,53232,887641
other services,2014-02-01,Kern,631,7700.0,53232,887641
other services,2014-03-01,Kern,631,7700.0,53232,887641
other services,2014-04-01,Kern,647,7900.0,53232,887641
other services,2014-05-01,Kern,647,7900.0,53232,887641
other services,2014-06-01,Kern,631,7700.0,53232,887641
other services,2014-07-01,Kern,623,7600.0,53232,887641
other services,2014-08-01,Kern,647,7900.0,53232,887641
other services,2014-09-01,Kern,647,7900.0,53232,887641
other services,2014-10-01,Kern,647,7900.0,53232,887641
other services,2014-11-01,Kern,639,7800.0,53232,887641
other services,2014-12-01,Kern,631,7700.0,53232,887641
professional scientific and technical services,2014-01-01,Kern,3486,11100.0,53232,887641
professional scientific and technical services,2014-02-01,Kern,3548,11300.0,53232,887641
professional scientific and technical services,2014-03-01,Kern,3517,11200.0,53232,887641
professional scientific and technical services,2014-04-01,Kern,3454,11000.0,53232,887641
professional scientific and technical services,2014-05-01,Kern,3423,10900.0,53232,887641
professional scientific and technical services,2014-06-01,Kern,3423,10900.0,53232,887641
professional scientific and technical services,2014-07-01,Kern,3328,10600.0,53232,887641
professional scientific and technical services,2014-08-01,Kern,3360,10700.0,53232,887641
professional scientific and technical services,2014-09-01,Kern,3297,10500.0,53232,887641
professional scientific and technical services,2014-10-01,Kern,3328,10600.0,53232,887641
professional scientific and technical services,2014-11-01,Kern,3297,10500.0,53232,887641
professional scientific and technical services,2014-12-01,Kern,3360,10700.0,53232,887641
real estate and rental and leasing,2014-01-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-02-01,Kern,652,3100.0,53232,887641
real estate and rental and leasing,2014-03-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-04-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-05-01,Kern,694,3300.0,53232,887641
real estate and rental and leasing,2014-06-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-07-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-08-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-09-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-10-01,Kern,694,3300.0,53232,887641
real estate and rental and leasing,2014-11-01,Kern,673,3200.0,53232,887641
real estate and rental and leasing,2014-12-01,Kern,694,3300.0,53232,887641
retail trade,2014-01-01,Kern,6125,29200.0,53232,887641
retail trade,2014-02-01,Kern,6104,29100.0,53232,887641
retail trade,2014-03-01,Kern,6125,29200.0,53232,887641
retail trade,2014-04-01,Kern,6251,29800.0,53232,887641
retail trade,2014-05-01,Kern,6335,30200.0,53232,887641
retail trade,2014-06-01,Kern,6293,30000.0,53232,887641
retail trade,2014-07-01,Kern,6314,30100.0,53232,887641
retail trade,2014-08-01,Kern,6461,30800.0,53232,887641
retail trade,2014-09-01,Kern,6461,30800.0,53232,887641
retail trade,2014-10-01,Kern,6419,30600.0,53232,887641
retail trade,2014-11-01,Kern,6650,31700.0,53232,887641
retail trade,2014-12-01,Kern,6734,32100.0,53232,887641
state government,2014-01-01,Kern,1752,8900.0,53232,887641
state government,2014-02-01,Kern,1792,9100.0,53232,887641
state government,2014-03-01,Kern,1831,9300.0,53232,887641
state government,2014-04-01,Kern,1811,9200.0,53232,887641
state government,2014-05-01,Kern,1851,9400.0,53232,887641
state government,2014-06-01,Kern,1851,9400.0,53232,887641
state government,2014-07-01,Kern,1831,9300.0,53232,887641
state government,2014-08-01,Kern,1792,9100.0,53232,887641
state government,2014-09-01,Kern,1792,9100.0,53232,887641
state government,2014-10-01,Kern,1831,9300.0,53232,887641
state government,2014-11-01,Kern,1851,9400.0,53232,887641
state government,2014-12-01,Kern,1851,9400.0,53232,887641
total farm,2014-01-01,Kern,6191,52500.0,53232,887641
total farm,2014-02-01,Kern,5955,50500.0,53232,887641
total farm,2014-03-01,Kern,5012,42500.0,53232,887641
total farm,2014-04-01,Kern,6262,53100.0,53232,887641
total farm,2014-05-01,Kern,7606,64500.0,53232,887641
total farm,2014-06-01,Kern,7465,63300.0,53232,887641
total farm,2014-07-01,Kern,8125,68900.0,53232,887641
total farm,2014-08-01,Kern,8680,73600.0,53232,887641
total farm,2014-09-01,Kern,8432,71500.0,53232,887641
total farm,2014-10-01,Kern,8279,70200.0,53232,887641
total farm,2014-11-01,Kern,7146,60600.0,53232,887641
total farm,2014-12-01,Kern,5861,49700.0,53232,887641
transportation warehousing and utilities,2014-01-01,Kern,3023,10000.0,53232,887641
transportation warehousing and utilities,2014-02-01,Kern,3023,10000.0,53232,887641
transportation warehousing and utilities,2014-03-01,Kern,3084,10200.0,53232,887641
transportation warehousing and utilities,2014-04-01,Kern,3053,10100.0,53232,887641
transportation warehousing and utilities,2014-05-01,Kern,3144,10400.0,53232,887641
transportation warehousing and utilities,2014-06-01,Kern,3174,10500.0,53232,887641
transportation warehousing and utilities,2014-07-01,Kern,3235,10700.0,53232,887641
transportation warehousing and utilities,2014-08-01,Kern,3295,10900.0,53232,887641
transportation warehousing and utilities,2014-09-01,Kern,3295,10900.0,53232,887641
transportation warehousing and utilities,2014-10-01,Kern,3174,10500.0,53232,887641
transportation warehousing and utilities,2014-11-01,Kern,3174,10500.0,53232,887641
transportation warehousing and utilities,2014-12-01,Kern,3265,10800.0,53232,887641
wholesale trade,2014-01-01,Kern,3384,8500.0,53232,887641
wholesale trade,2014-02-01,Kern,3424,8600.0,53232,887641
wholesale trade,2014-03-01,Kern,3424,8600.0,53232,887641
wholesale trade,2014-04-01,Kern,3504,8800.0,53232,887641
wholesale trade,2014-05-01,Kern,3464,8700.0,53232,887641
wholesale trade,2014-06-01,Kern,3504,8800.0,53232,887641
wholesale trade,2014-07-01,Kern,3424,8600.0,53232,887641
wholesale trade,2014-08-01,Kern,3504,8800.0,53232,887641
wholesale trade,2014-09-01,Kern,3464,8700.0,53232,887641
wholesale trade,2014-10-01,Kern,3424,8600.0,53232,887641
wholesale trade,2014-11-01,Kern,3464,8700.0,53232,887641
wholesale trade,2014-12-01,Kern,3464,8700.0,53232,887641
accommodation and food services,2014-01-01,Los Angeles,14435,373700.0,69940,10081570
accommodation and food services,2014-02-01,Los Angeles,14609,378200.0,69940,10081570
accommodation and food services,2014-03-01,Los Angeles,14744,381700.0,69940,10081570
accommodation and food services,2014-04-01,Los Angeles,14818,383600.0,69940,10081570
accommodation and food services,2014-05-01,Los Angeles,15026,389000.0,69940,10081570
accommodation and food services,2014-06-01,Los Angeles,15092,390700.0,69940,10081570
accommodation and food services,2014-07-01,Los Angeles,15107,391100.0,69940,10081570
accommodation and food services,2014-08-01,Los Angeles,15250,394800.0,69940,10081570
accommodation and food services,2014-09-01,Los Angeles,15192,393300.0,69940,10081570
accommodation and food services,2014-10-01,Los Angeles,15169,392700.0,69940,10081570
accommodation and food services,2014-11-01,Los Angeles,15215,393900.0,69940,10081570
accommodation and food services,2014-12-01,Los Angeles,15173,392800.0,69940,10081570
administrative and support and waste services,2014-01-01,Los Angeles,34780,257900.0,69940,10081570
administrative and support and waste services,2014-02-01,Los Angeles,34524,256000.0,69940,10081570
administrative and support and waste services,2014-03-01,Los Angeles,34632,256800.0,69940,10081570
administrative and support and waste services,2014-04-01,Los Angeles,34241,253900.0,69940,10081570
administrative and support and waste services,2014-05-01,Los Angeles,34551,256200.0,69940,10081570
administrative and support and waste services,2014-06-01,Los Angeles,34281,254200.0,69940,10081570
administrative and support and waste services,2014-07-01,Los Angeles,34672,257100.0,69940,10081570
administrative and support and waste services,2014-08-01,Los Angeles,35252,261400.0,69940,10081570
administrative and support and waste services,2014-09-01,Los Angeles,35414,262600.0,69940,10081570
administrative and support and waste services,2014-10-01,Los Angeles,35927,266400.0,69940,10081570
administrative and support and waste services,2014-11-01,Los Angeles,35940,266500.0,69940,10081570
administrative and support and waste services,2014-12-01,Los Angeles,35684,264600.0,69940,10081570
arts entertainment and recreation,2014-01-01,Los Angeles,19611,70300.0,69940,10081570
arts entertainment and recreation,2014-02-01,Los Angeles,19807,71000.0,69940,10081570
arts entertainment and recreation,2014-03-01,Los Angeles,20086,72000.0,69940,10081570
arts entertainment and recreation,2014-04-01,Los Angeles,20560,73700.0,69940,10081570
arts entertainment and recreation,2014-05-01,Los Angeles,21369,76600.0,69940,10081570
arts entertainment and recreation,2014-06-01,Los Angeles,21983,78800.0,69940,10081570
arts entertainment and recreation,2014-07-01,Los Angeles,22010,78900.0,69940,10081570
arts entertainment and recreation,2014-08-01,Los Angeles,21955,78700.0,69940,10081570
arts entertainment and recreation,2014-09-01,Los Angeles,21787,78100.0,69940,10081570
arts entertainment and recreation,2014-10-01,Los Angeles,22178,79500.0,69940,10081570
arts entertainment and recreation,2014-11-01,Los Angeles,21508,77100.0,69940,10081570
arts entertainment and recreation,2014-12-01,Los Angeles,22010,78900.0,69940,10081570
durable goods,2014-01-01,Los Angeles,63815,208600.0,69940,10081570
durable goods,2014-02-01,Los Angeles,64090,209500.0,69940,10081570
durable goods,2014-03-01,Los Angeles,64060,209400.0,69940,10081570
durable goods,2014-04-01,Los Angeles,63692,208200.0,69940,10081570
durable goods,2014-05-01,Los Angeles,63784,208500.0,69940,10081570
durable goods,2014-06-01,Los Angeles,64060,209400.0,69940,10081570
durable goods,2014-07-01,Los Angeles,63968,209100.0,69940,10081570
durable goods,2014-08-01,Los Angeles,64060,209400.0,69940,10081570
durable goods,2014-09-01,Los Angeles,63907,208900.0,69940,10081570
durable goods,2014-10-01,Los Angeles,63754,208400.0,69940,10081570
durable goods,2014-11-01,Los Angeles,63692,208200.0,69940,10081570
durable goods,2014-12-01,Los Angeles,63784,208500.0,69940,10081570
educational services,2014-01-01,Los Angeles,30725,115700.0,69940,10081570
educational services,2014-02-01,Los Angeles,32849,123700.0,69940,10081570
educational services,2014-03-01,Los Angeles,32823,123600.0,69940,10081570
educational services,2014-04-01,Los Angeles,32690,123100.0,69940,10081570
educational services,2014-05-01,Los Angeles,32106,120900.0,69940,10081570
educational services,2014-06-01,Los Angeles,28946,109000.0,69940,10081570
educational services,2014-07-01,Los Angeles,27458,103400.0,69940,10081570
educational services,2014-08-01,Los Angeles,29025,109300.0,69940,10081570
educational services,2014-09-01,Los Angeles,31336,118000.0,69940,10081570
educational services,2014-10-01,Los Angeles,33327,125500.0,69940,10081570
educational services,2014-11-01,Los Angeles,33566,126400.0,69940,10081570
educational services,2014-12-01,Los Angeles,32955,124100.0,69940,10081570
federal government,2014-01-01,Los Angeles,21364,46300.0,69940,10081570
federal government,2014-02-01,Los Angeles,21364,46300.0,69940,10081570
federal government,2014-03-01,Los Angeles,21317,46200.0,69940,10081570
federal government,2014-04-01,Los Angeles,21779,47200.0,69940,10081570
federal government,2014-05-01,Los Angeles,21456,46500.0,69940,10081570
federal government,2014-06-01,Los Angeles,21502,46600.0,69940,10081570
federal government,2014-07-01,Los Angeles,21640,46900.0,69940,10081570
federal government,2014-08-01,Los Angeles,21456,46500.0,69940,10081570
federal government,2014-09-01,Los Angeles,21548,46700.0,69940,10081570
federal government,2014-10-01,Los Angeles,21594,46800.0,69940,10081570
federal government,2014-11-01,Los Angeles,21594,46800.0,69940,10081570
federal government,2014-12-01,Los Angeles,22010,47700.0,69940,10081570
financial activities,2014-01-01,Los Angeles,73059,209800.0,69940,10081570
financial activities,2014-02-01,Los Angeles,73233,210300.0,69940,10081570
financial activities,2014-03-01,Los Angeles,72990,209600.0,69940,10081570
financial activities,2014-04-01,Los Angeles,73059,209800.0,69940,10081570
financial activities,2014-05-01,Los Angeles,73373,210700.0,69940,10081570
financial activities,2014-06-01,Los Angeles,73547,211200.0,69940,10081570
financial activities,2014-07-01,Los Angeles,73407,210800.0,69940,10081570
financial activities,2014-08-01,Los Angeles,73616,211400.0,69940,10081570
financial activities,2014-09-01,Los Angeles,73338,210600.0,69940,10081570
financial activities,2014-10-01,Los Angeles,73895,212200.0,69940,10081570
financial activities,2014-11-01,Los Angeles,74243,213200.0,69940,10081570
financial activities,2014-12-01,Los Angeles,74696,214500.0,69940,10081570
health care and social assistance,2014-01-01,Los Angeles,155030,593500.0,69940,10081570
health care and social assistance,2014-02-01,Los Angeles,155526,595400.0,69940,10081570
health care and social assistance,2014-03-01,Los Angeles,156414,598800.0,69940,10081570
health care and social assistance,2014-04-01,Los Angeles,156884,600600.0,69940,10081570
health care and social assistance,2014-05-01,Los Angeles,157355,602400.0,69940,10081570
health care and social assistance,2014-06-01,Los Angeles,157590,603300.0,69940,10081570
health care and social assistance,2014-07-01,Los Angeles,157250,602000.0,69940,10081570
health care and social assistance,2014-08-01,Los Angeles,158321,606100.0,69940,10081570
health care and social assistance,2014-09-01,Los Angeles,159000,608700.0,69940,10081570
health care and social assistance,2014-10-01,Los Angeles,159444,610400.0,69940,10081570
health care and social assistance,2014-11-01,Los Angeles,159967,612400.0,69940,10081570
health care and social assistance,2014-12-01,Los Angeles,160646,615000.0,69940,10081570
information,2014-01-01,Los Angeles,95323,199000.0,69940,10081570
information,2014-02-01,Los Angeles,94365,197000.0,69940,10081570
information,2014-03-01,Los Angeles,95275,198900.0,69940,10081570
information,2014-04-01,Los Angeles,96281,201000.0,69940,10081570
information,2014-05-01,Los Angeles,94173,196600.0,69940,10081570
information,2014-06-01,Los Angeles,93550,195300.0,69940,10081570
